stature,sitting_height,buttock_knee_length,popliteal_height,elbow_rest_height,shoulder_height
1858.6016816145352,935.4054338344296,647.7643761218949,385.4284936617246,273.18762086601043,1482.1515694606333
1576.2184501173151,947.8351158397292,560.7533787544128,476.2936693650881,269.46203122030147,1447.9662032996284
1913.3033374656266,860.7005269746026,581.4238295076245,403.15520332674424,234.418145212466,1529.5030111728695
1504.79122004775,833.4383523221111,618.4824357300758,495.10259485286997,254.06471909172063,1433.2661303564275
1684.8214904964416,808.1897313448352,631.3356203713038,440.09639718100647,240.8473350132477,1302.6482631727865
1758.8317206484576,925.3995663456271,589.9384445582202,443.6499905420647,253.71377160837477,1509.070121083067
1728.0991867735033,844.8316696913063,576.0995922123343,431.1679828174648,280.182620268091,1351.5875011515202
1637.7300480179406,792.3554703523758,656.8947944679403,441.3588337823377,262.1121246526263,1472.8334799748457
1679.1877749642724,919.4289302265482,669.5559865519032,492.5559403544411,260.17216746466886,1525.8987373244086
1650.6999065341167,1024.6499758716395,639.1543220312718,375.36574030394763,241.39381360090715,1436.535040858432
1641.0635243055788,899.6964544230053,603.4127257026009,488.3089615826456,220.3188667015133,1280.307294946828
1784.9602097021025,941.924538722582,567.6693711343629,460.14070443305127,245.83063578919183,1326.5430266792166
1735.7015485965048,904.0914679273783,566.7822237377374,413.78935056428355,274.1321630972783,1505.8195573508108
1630.7090404739347,895.0555173404429,620.9005642106303,417.7406282085229,219.45664286820704,1386.4701851485747
1789.959987543325,945.9538241493884,616.7359288355474,500.2917908162461,228.8982126364661,1406.3658827953732
1730.7299520876609,885.4862727905675,656.0639437178572,421.63479360171806,252.52535472468136,1460.7059532930887
1781.286211883896,913.3696157035952,626.0180037014455,415.3994846821212,230.30690430305475,1455.7058289664258
1762.9628841923611,916.0848903098007,539.8767879296073,484.1194362709419,234.14953105769575,1422.3039849908369
1617.1004989077928,866.5954773178476,642.0779047089168,460.15658628857744,241.52802836543646,1383.3065303023627
1643.981895980303,949.6021174768262,560.0775749074235,421.86223270390803,222.687651916197,1374.9865243414115
1774.7293605123261,891.2520121652295,584.641149121906,456.4987492621386,230.51756307567263,1468.6319060233075
1761.0370265433464,862.2127420253578,610.0080082500677,419.2274194907917,264.06855833574616,1444.2855624854235
1697.9098406035853,926.8254921785202,679.8266995913585,483.02464195267817,223.85260435538072,1379.4159999505769
1711.7327383308782,855.0766009104482,724.3967422402144,481.841128946194,218.04255731010323,1486.5689850394513
1827.7664895788425,901.4090578684564,624.2689223654473,465.9601859646583,237.39950040932212,1389.6772707896173
1640.842861116417,899.5440501677898,592.6721352511845,460.8498318374105,264.6391100501969,1331.8670260532485
1754.7097381170038,954.294778291579,621.380225939222,502.8356437460212,246.0615638400622,1339.2823440877323
1679.7807347566106,923.7349116439976,635.5062170349535,449.9905898216468,240.70837843768763,1321.7007330952188
1678.231879677278,898.7486520627428,587.1732949777123,414.54377623737594,250.88717595031216,1378.207198671705
1809.877685198719,940.8883149600143,671.8084542364929,463.4842173849692,215.08585134280696,1498.6979422668956
1782.541634898803,969.5103774508657,609.2028303676561,512.5814114861134,259.8941130755006,1335.5923855175593
1781.3509636000638,927.8905153175931,619.9097235636558,419.55721520442444,257.6687006280729,1415.0780608814482
1830.547880715433,900.5176309921691,626.6369700821784,439.1561169991804,241.81383051808558,1347.464852349807
1702.100384163276,834.408188382492,616.8634644245782,462.49338114304356,270.11849023592833,1379.175276698285
1768.1952971294963,846.7443168462314,633.5576200187845,448.38285452982785,227.45007802093923,1279.1967030411797
1668.9733243406545,884.7387647822666,575.309872538123,420.53089258868056,272.5581798650714,1382.356941667477
1732.4166352488442,869.5243898920359,577.6679298421587,483.6557356869141,253.08987331190502,1384.503569615603
1686.9856945632316,890.6514348507277,555.9938306811322,519.6012216605178,243.26894820243652,1443.2230355228555
1709.6995964992718,902.8324962448554,617.580049224809,455.8839437707172,249.60252729263377,1417.8624730604297
1759.5157025436913,926.4846377178366,631.1574601404845,422.87795130792,247.85470468378116,1304.1286300038364
1618.1779316766529,896.4750610970455,618.3109146460754,403.53118424839573,274.40565792835434,1486.7358595234834
1909.238727568546,924.3250821913101,666.9796973339015,457.7392794366354,228.46641745057974,1416.8242432177597
1599.3982618500297,903.223720740506,599.7761592468381,483.1163202994877,234.74961521706803,1415.871481374199
1578.5811387212268,801.2266716823065,626.7496662237005,464.2550323948615,270.7260578414496,1399.2654117291888
1815.8110873500068,853.0332303090623,556.3319649544275,449.92788477243437,238.08930129632282,1358.5794042222224
1779.1662693962935,892.7956222139193,584.516011901024,432.3218504463208,268.0106615466318,1417.4241871798981
1762.4119817052156,839.5152628579447,627.821510302631,417.2350910184573,283.9887196601742,1438.0470748742866
1762.834550926428,929.9964364998102,633.9640844297257,475.04253978974646,241.96409946116734,1260.2483446923557
1698.7753227153084,976.5375416171848,588.2413220934327,477.41314864156755,263.6272465315061,1356.8991330123124
1610.274562851417,960.9380925848658,597.1360299256773,403.628106399278,226.92615437320282,1379.604242367713
1707.5804558193727,889.3278564534896,539.2850501327677,497.69516934542054,265.0946659613562,1420.4936484555421
1632.2838288487887,974.5363068424977,585.7188319677356,467.22213662682003,253.98847971973535,1495.46488047417
1797.511973341775,907.4333728601056,635.6153265407914,491.9878393543738,259.4607656432043,1338.2607348322574
1685.2942618497862,883.145701444098,623.0082006442626,409.73616754544656,237.0885585592921,1360.1630522545727
1617.4502803207488,869.329866822953,620.0266288552484,409.0252753375368,216.77833168865655,1358.997271148276
1667.8614158347007,884.8765156755936,601.9909474872384,445.5309207069811,260.0650412949901,1335.8777927916367
1741.2931454275624,880.5911590729386,600.282526345127,465.0835328068558,208.7319369504109,1372.225080391019
1643.6275447196026,908.5208111187744,573.5871544210621,503.8908246878089,243.6529901551493,1461.6641775990377
1617.777960443357,908.0286990524933,627.9531368081014,471.18236741445395,268.8236373283994,1315.6931603708524
1724.3687211491913,900.1523010076708,616.8389177755756,442.719561695639,253.83795471746072,1434.2251516122324
1724.4966571108723,921.8469084873175,619.680753919712,419.20892377002326,288.96685289579625,1263.847821598533
1649.305682462887,959.532313739317,578.9586062932968,486.9000171815745,270.5021830516355,1355.0929602846236
1652.8961694381678,947.4777067720662,513.8662832051502,421.05883722747853,236.92203223348847,1373.640855982561
1723.2049937357635,825.7551015775048,643.8861084701479,498.85405664316966,250.54626759702876,1533.9887738331252
1555.1915658502676,772.3039432549023,580.8465017596639,441.4684605118047,249.0525859491113,1378.015815619785
1559.2536225623444,946.7159955619637,565.4889694382751,497.7174621785355,218.35646473307744,1223.9005221239265
1628.1555778747563,831.6560650792289,627.7391564765597,470.36793870177837,231.19202167031293,1240.0888874511
1678.6552848288152,888.7617299053658,584.3194944032348,445.89013531672623,238.7847818604028,1402.7223669077346
1731.0907565598004,841.494348697032,642.3974553618649,434.4181088452162,209.27558994288125,1449.1016684631927
1847.5356216949551,809.9009781209991,624.6802379830679,439.7727636796176,250.94986936503287,1430.0364686101802
1785.7659623202019,927.0731364102394,627.3427729280191,462.8495007712571,245.01856310693918,1413.4056084640793
1684.0061470036574,937.9577580151323,545.3617715519787,452.3146948865315,216.54212197376853,1492.9807678004533
1698.098379209731,871.174479963664,648.477759415456,432.1856577579388,258.08425730554666,1356.8327023410295
1599.7470635362192,770.4478853927545,610.4500212493542,445.031057690471,264.3174548938192,1471.5928444821461
1698.148686400761,872.6877775873759,585.2289144301519,452.3573108915745,254.54068957729777,1269.4388091978867
1671.1341361079863,919.5902002701273,605.73553869369,386.1379771675556,243.5186364958206,1327.6041733649547
1732.271856033809,826.0544215612936,528.9505906840673,463.74504344366096,261.8288430350371,1255.4366884054548
1617.2769056447678,909.1679959889577,616.3461124592268,420.6083632584958,263.6044072095338,1378.0123759464166
1751.9346514241172,899.2345075413502,558.8251396727171,415.40002790382766,256.14807139439375,1396.2991026186926
1853.2738913002577,928.9645749800544,545.8931885662586,399.3796695866787,233.50775499130478,1409.1281193781215
1689.1239851543141,905.9790184207077,539.1056325512843,396.1832250639633,255.5320153102236,1404.950668230971
1740.1711722098942,851.3465529559222,644.507534999597,409.3365749066313,273.9096130165096,1325.7957335350618
1769.0143991711113,959.8285750832246,574.8294642522884,428.7293712710853,238.0674188277654,1384.7807324469427
1659.8779528114164,892.0735213486515,661.34910839666,508.59777412579706,291.95878678264864,1280.20426651154
1722.4092481810417,898.6347730245034,578.5679414779081,434.2236097231439,239.48738132029231,1509.05831801058
1701.2592400781796,853.3366020463402,531.7056816962821,455.33250318804096,250.64814026680273,1375.70991416816
1709.7676098548832,877.8358874404245,555.3390224020536,462.01444159518985,236.55028807987327,1360.8891104765048
1622.6990216144534,855.759864298655,649.4324648002776,453.93195558647545,254.4654167184052,1527.1152262755265
1702.4510174258942,891.3526970038289,593.7640728825334,447.6766961782202,215.1555661472945,1300.6202773160617
1749.7998291245449,985.5854240071171,578.0685081403759,414.1411870920227,239.07916402366558,1309.9530308774424
1845.1143607795043,831.4049428534322,606.4007290341115,493.52782644837635,228.15757599302867,1312.3023740105148
1795.9270826085208,819.3219301061629,620.0713094467018,504.21589930913655,252.70676695784582,1394.5702894640415
1915.3182457511557,973.5585163746804,644.6959526360985,399.5202391763194,269.8889475101781,1434.530530371008
1623.2652437111951,889.5338161424067,657.939969195717,419.27914227340864,262.920123742291,1459.1740374494266
1787.2320636720679,866.5463630670042,585.6092541684366,441.6056897286898,202.56681278282215,1605.7596253995976
1718.3342005738352,951.9952343698038,546.9580925567185,421.06386615269423,290.8413930585576,1220.045403663939
1918.9802933217672,869.7192230131568,583.461393555069,465.178966603676,255.90559881241737,1448.6988471299533
1619.1701714644848,991.3004856773468,610.4112202633155,428.1518339278016,234.47001719014,1355.4295541942215
1616.0278157819223,933.8962935669634,561.4496429515756,514.951682034198,253.1425583798188,1353.0867880888982
1640.0607354555978,875.6044295927148,561.7139634041982,485.7164578303079,253.52379645005385,1350.4182297396899
1487.6104275690193,1007.8654106632752,613.7515152619955,456.37722091896643,236.6630256609687,1327.2984263353621
1647.4244978319239,869.7142538498331,598.053905937182,480.809587899592,253.9583333468415,1534.761986768276
1624.08673384463,937.1047686004654,601.3118798164635,483.1770127307193,237.85055424759386,1467.3837861611123
1715.0393786476207,914.9646290203247,569.6601866119972,433.0815753582527,241.91276014619956,1401.8556782845899
1734.175597577716,965.08706446994,590.7839714317693,425.51348266374106,236.2744172848983,1508.08126019896
1887.6170839215886,978.0755598363427,563.0306742292678,452.34429188908945,221.34657420520693,1278.99768277609
1795.042383818605,901.6002074532884,635.6079364449914,475.84908373493835,252.9167294043077,1293.5435894935258
1642.3096344337596,862.3291064826908,641.4099733889501,454.1718119596025,261.70598873032674,1225.762581424425
1610.1585328651643,922.9986071469558,526.1524855104763,402.69010553427006,260.29767192152747,1344.046836790137
1749.1919171506506,866.1142315123947,562.8195655923035,425.91526668147475,266.3985050527047,1412.9358821363803
1567.9766792979358,1000.6693623763312,540.1388297963969,447.78081409216867,256.48680420029734,1408.2286862345868
1883.1458765854354,906.8267665541368,573.9990426237241,447.7300318702251,239.34549003566192,1411.9473528847905
1817.9440120721288,881.7339224343946,596.6624812083855,509.17626530369427,266.79327728862376,1287.1154535147134
1653.0824347895295,909.2340152932454,542.0141912120588,408.42036172803006,222.8496492031613,1464.2523794091217
1528.6865470909122,832.6436855235152,563.1256074749874,465.1676772550762,231.9865723497504,1419.1702014591199
1835.3872374165412,851.4192980744674,559.8417051167401,494.6733932498487,230.7159985715351,1458.64434251728
1688.5460154747382,960.0206953972213,608.2906931759578,518.1434923626839,271.6011211827862,1248.5790257927958
1823.781631197346,867.1552860514303,602.77377348145,437.8680773044812,268.85577028280153,1424.9192687038233
1540.5572341205634,847.6544508659031,571.1304978665098,464.742883581606,259.7461047408999,1304.9787808065978
1640.0624977046227,926.8326376263643,607.072834885576,467.0928107159594,271.43859730423594,1368.214139795891
1700.5243699718183,959.2852077331498,578.1327966165094,455.8644519465987,232.41434435176023,1442.7491918909107
1704.6980593764742,935.9476655332534,589.1337955869578,447.03464396282084,256.9719023972196,1407.287488500473
1654.9934528520757,949.8023842902908,666.9380836119415,463.07926168500137,247.49651143233672,1331.8768016176546
1762.28499323475,862.160245571527,653.6184420716139,374.03261744340944,266.9376420776983,1400.5018524947534
1593.2379570617406,828.9094666629078,548.0167505228961,470.46208470187895,247.69551534895604,1277.4771747805084
1685.7620514978707,975.0666825977744,633.189296715167,453.78533710985903,242.30114223179837,1492.0213916718637
1712.02956317119,883.8660080578932,632.4558621796637,443.325753096652,260.8181703712198,1383.5772784403
1751.4438834058749,887.4583491772477,554.0694684498952,511.40586587158674,267.52338334382466,1489.4839955404261
1771.161487808889,966.4097070924529,632.7511057501945,429.7519794362834,236.63309610306396,1357.8774650323166
1587.5357908162132,927.811500470033,661.5172767365021,437.9077203280491,248.7784865729525,1358.1139209274734
1546.5885829264378,922.7943886040804,555.0982077502234,509.74659906614204,228.83118732716696,1338.8650570689722
1827.7676821898508,1008.2501172450542,563.2998871594294,425.0381608545043,200.0387796501412,1470.093914535446
1733.2314011979593,867.8240884809928,640.7064586737401,433.49654151190384,254.00919262827458,1343.245507413722
1625.1513463443446,946.3920064040618,610.8598124330259,445.5892372970745,262.17810712509265,1451.567634593214
1855.1151975522523,902.8506562448542,622.0590510095809,475.2220344638865,255.2413361817345,1369.4038081864567
1711.567463429286,913.4296139431628,613.6235686560199,456.2340752205994,211.00876564491267,1241.9229360086704
1817.9297184063826,976.4234213206266,615.6278368371258,411.2212395854321,242.9830113984705,1354.3748745770827
1706.751848141011,925.3917878144812,546.9411148675567,434.0349431061843,205.63304479897837,1305.6713428509722
1906.0747924881987,926.9148039524816,641.8927082648579,431.77936700363364,277.3940221530837,1402.712217894587
1875.5340842443204,953.6253668654902,646.783599697111,447.68336864330865,228.27890835763827,1304.7673811460409
1675.1035851520926,881.7523635228557,590.8243702372789,462.7753097588949,275.1080721891979,1474.0780080571694
1797.1570950954356,858.0395166330496,598.2609220074455,462.5461726766392,268.9173928736829,1392.7139311717578
1764.5375949585148,847.7595402989483,538.7556998977711,396.71964737854796,231.98819294927875,1385.792320419301
1836.8631557532349,801.6821705312,620.5701902407134,481.9182296268257,227.3443009746451,1452.4713710230067
1603.5076539419895,1002.8103564970161,622.8822976685658,457.5770653798987,257.00740432772676,1477.112554726069
1768.605145999844,844.8395817139159,597.5123593200276,491.5359614278172,233.11351925633858,1398.3920998584279
1805.8424486849588,888.9373188207114,644.9741343948201,463.3259498187202,252.04969284316414,1338.3039760360568
1524.1260513576885,886.159335005554,586.6369107608024,483.0396887320729,240.34344818386163,1258.0824307110297
1581.6741487334225,915.3703348904551,622.584237035744,463.9963593435038,214.37683171068733,1345.1160194371855
1496.07678222399,940.7868606269649,559.2134264523154,490.38677268608245,205.39063961751083,1350.6230202681631
1673.0593165555442,943.0236744179873,599.0579139650305,465.66751908053334,254.53368496989194,1408.5645962393837
1771.7542255795963,870.846128071553,593.0258296838865,447.0625426067129,238.7688450733875,1372.3882495089579
1850.2357052096029,891.6439143106794,609.0123168816376,518.1730416134064,238.93820366171735,1455.0346377641142
1707.4094780419775,914.128997524415,585.2189228466657,476.67111366839674,263.9172767818757,1350.9613382983448
1862.8615545571292,887.5654436908227,594.7410961731333,467.2123326301324,273.4688455326489,1395.4367066517646
1561.9898541785108,980.3672788009997,633.0418868576603,411.71086750384995,244.5491055727638,1494.7189954557512
1529.6617560644845,924.5487475819126,582.5294305104713,411.3507714760939,243.18802586180277,1427.3460171163974
1694.4452301103381,936.7438893024909,535.7369159704529,458.7814644642556,260.00286066227767,1395.1969966649149
1738.4065448939307,933.1440634333707,669.9833561682168,454.3656359330472,222.8612886060085,1351.8444446451858
1696.7305251905907,958.6736928742663,655.2581631476195,431.5763230497505,254.46306109495393,1349.341488262802
1493.2557899960123,909.0510779351854,548.3094921957753,454.2294809883618,261.03771943644307,1331.9509397638442
1691.0879960487212,835.1584026022076,627.5883122098078,497.65880784130786,263.6046041683526,1356.719450737368
1569.5530499495146,919.9843975876321,579.8810091779462,470.862074236509,211.2649459499507,1460.4532670995452
1766.9672548830038,867.4321553104086,610.5394886132424,415.76974470741783,234.7728946038212,1382.2489382966185
1736.6598246096848,873.5691659125122,611.7689651605398,446.6547351857117,232.43473494353066,1292.0181544495015
1606.0120213672644,929.3182009377547,590.6236879873471,425.8510055744232,251.99773908818426,1541.4535434447826
1648.6133082663307,961.9141535716818,568.6493733765442,438.3690025077432,259.61489159535967,1425.597215291613
1594.078647811105,901.0635788368031,572.3783579073496,437.5915300311107,279.93420814891965,1287.4445279589465
1693.7320902726829,915.4416506299482,563.3523233807502,435.67063252187984,240.10069039263854,1364.652085820734
1795.5142320501238,985.1107472317619,566.7271116707822,412.34593884079817,240.04855003381573,1408.8709106262734
1601.4273953664456,912.0376589744284,597.3128683980258,446.1703595544543,272.9934403775749,1536.3673674637903
1750.4046515517844,1030.0841557090198,571.36960043557,433.1817708945807,255.9315387706061,1311.3510033392904
1646.974238162756,928.2754822815772,627.2820826285048,362.11653929993196,275.35303022375945,1478.0832575484758
1620.7127167737656,811.9618620422091,659.4898462134371,511.58916073504986,255.77456006019673,1511.9589141577874
1689.2969640045442,937.6670810552266,576.7978703451982,482.66308962650015,226.8576676257346,1349.7076555940343
1596.4757677580626,919.0579192441389,609.5761800214151,438.71097825225013,223.33743290444386,1377.7989104911812
1644.6350694652817,964.4876377041373,619.9874044121174,450.56457149221796,218.96975501882142,1317.0952602100983
1580.212210741115,933.659067563498,618.8800908367709,414.85036958047317,263.24103669516944,1383.7231087135756
1896.472513291639,893.0772008008113,603.0382107166434,500.87168633432594,273.77193646174015,1397.0728020525655
1703.526355197173,838.7850881855317,629.7072967343889,506.9186608431934,286.98724282772764,1452.7719998465896
1630.0274492007416,889.5488371356987,619.2899581072263,454.70081184739576,266.8621066464648,1487.2146776816357
1721.3979910734222,857.473977289535,550.4935031069081,480.70591932556033,273.25677155069974,1340.1523148302683
1688.767195030917,870.9738275097639,634.7662425755709,455.2586033680177,238.3996733469263,1242.6139948619204
1677.9030400466777,929.4289202210305,635.4916334906696,409.8982368337221,226.87168366512287,1398.3004176579007
1761.4166700043424,983.4952252175704,569.4685558328567,437.6452989310903,267.00158664835106,1423.4830023974912
1775.7507710047305,919.733576491149,601.5175134179041,453.9578390031587,258.353615044788,1419.9534150148033
1646.9498852389472,840.2058468982408,627.3331597124428,436.3635684376967,252.14888748681784,1373.8661401992765
1642.418175935532,922.230133411007,591.6274472168255,443.4404016769489,257.7474296126598,1409.9801679731147
1672.4948302848356,959.8315743322826,642.9191219106405,447.2580132747266,256.4637096491641,1521.2355846681799
1469.8078835264414,869.5108547840309,694.5548997847744,447.57364506403616,275.67633719707123,1430.5387335170008
1548.4808937801447,893.2991416663541,568.5605586946007,451.5677547149245,275.8997116963391,1370.1305259997532
1836.6874267444525,900.7344097364598,544.758215873849,418.18184800810195,260.8844070468069,1359.9841746323204
1864.4967713501283,860.755084345888,612.152743824195,428.48951552616194,266.91605745125855,1386.4118113857814
1675.096396044362,932.4140216921929,628.8625002050458,411.46247202900093,260.2812510484955,1530.9391969464511
1757.6556963055766,893.9525925696109,590.7653450462093,479.334466490586,240.7766053593076,1385.3359432379043
1731.1250154543536,920.9766221953514,658.1304265328414,386.83059174479024,265.1312934982628,1398.4164524383434
2007.8880808455237,855.625391109895,546.4557680110701,484.60771029950774,222.11009862281477,1361.4149143250957
1811.9574911434577,878.1270849838295,627.7167449212644,491.5904819178853,271.07783104591766,1487.918668595357
1687.2082408519234,936.1190678913886,575.7655671696442,440.93458239052137,226.1095412046793,1556.786980379574
1604.4459559399575,881.3583423954117,668.7751162482919,371.90588736518106,255.71606573589466,1436.049043954511
1539.3553679742427,986.3481925616702,679.7006141267248,439.1606831409813,233.09692083147684,1406.621832302834
1720.3463635867224,880.0181907192699,569.3337364886661,448.07447516133544,261.06777966148854,1402.9426266539388
1624.3649254715697,911.2342362875943,578.0177145636568,419.6820534021326,249.32149548144181,1209.2554568971404
1557.7746290402326,946.6295415936545,634.383515479192,434.5434481857527,218.10488083673334,1459.6120691427855
1635.3427115757474,829.0817133533484,584.5147740084194,495.9058559659005,258.4139926203696,1410.7333132796675
1591.8451996385604,811.9595594009612,598.1835512827105,469.94781486905225,238.44158446334578,1434.267364052858
1868.7141635072564,823.7171842714953,601.0155368216964,422.263076568657,267.62293441626736,1343.0830244733036
1788.163975694945,963.1292051713591,523.2130737520938,402.07202491213707,250.02651377468814,1369.2434496818328
1699.2027358683383,872.4070927053776,599.4464901562305,440.1894804717069,257.90841970776074,1367.1180050797461
1847.9944138890025,1027.9099642834126,572.4108890374331,443.59629661948685,230.84862089969576,1481.7298387258431
1707.7368307647619,871.7876200671305,580.2750871040091,464.8859756208995,238.21335537145276,1369.6992130717526
1613.8715798671738,909.2275651598518,657.7452801387526,433.9404986229702,240.8272272779783,1566.6128257687838
1852.3124077269658,977.1054976283938,549.7397242288298,465.3449872608558,267.1340496048511,1434.468993521203
1753.891004368466,1000.3046444079562,632.528207469919,508.05462120180687,283.5475417561098,1297.9453872003414
1596.2753845673544,1003.0751788318199,588.8414827867276,474.4650306733279,233.8965649651425,1389.7162965398434
1680.9661321916392,960.4183115296571,588.8095932601666,448.55734478007685,271.5369628931536,1347.8659902274867
1612.4381746615243,951.2031262905731,631.6148758420685,444.50548586840114,206.60645164548595,1224.449402414398
1561.7200269035663,929.6263474600592,613.6020517827557,439.2998059746039,226.1162119781542,1527.9576752091032
1792.617754753164,938.9180538083319,622.8245198887812,485.41922737356435,230.8244308762645,1456.2514033776004
1890.941664047013,872.4407141835733,638.7273864213145,431.1805966214609,222.94982621118555,1442.656585431945
1560.1432426180859,859.0900558288846,586.747664672667,451.35668126999946,218.3282322042484,1413.2322928239764
1756.2969236690572,899.8312771294524,575.51053061969,451.53593705643254,258.25997824275595,1289.438594504605
1634.9357430878174,891.4907688737536,556.5939789376881,434.94647421565406,245.71864604544277,1361.310628835565
1651.2874616235304,877.3385975336363,566.9835788008418,408.826033563477,257.5881079521022,1467.342461982721
1640.760607576113,934.8193723728358,717.963777012349,459.68923510853006,263.80945372243025,1315.9023976173999
1613.6009230320185,947.7652604285255,649.7871832294715,448.1698808443385,255.31233986345066,1197.458454699935
1704.8521627944826,904.4203443145924,545.9570253516791,465.0072140830971,263.1552635230075,1381.8315193775259
1616.9049883588962,973.876504052763,547.1016817302572,433.991990806825,248.6093542751546,1388.659395677797
1727.0456825779838,842.9155442933247,619.2746424687397,486.62463896439147,226.26013223388512,1410.8450733131767
1694.9761890550863,890.3170270360141,621.8905918951186,423.69678656364465,271.1562836164159,1458.281491481163
1676.105195313359,864.1588839698597,621.9553534126945,501.36120852053676,238.21775734437745,1451.0084649784967
1609.2436337958402,806.673169146347,589.8017682578521,397.57090470515215,231.2880740247515,1420.7015844195137
1642.3228669431667,895.865965707865,594.981829599884,463.04310193670676,246.44164248391203,1495.6425110469368
1775.5391225825756,893.9126245808358,613.1151809663743,464.2629204757987,231.74378161406975,1278.482417534935
1750.0917187624382,975.6724871621066,603.4357202517332,426.13328796177353,241.65139236021136,1440.3665451581912
1602.244475520145,931.5405842277389,511.2279850900986,462.7318181358304,256.8810784312693,1450.1230690669554
1709.9332305429225,848.7906587835398,590.8080147769922,488.3855600928048,256.9668347849225,1300.8350171135808
1775.138712337179,992.7046283167094,565.9437426295874,383.49543481937803,232.0433986714874,1279.770351305409
1533.0594718878629,961.0516847762676,607.0084567563405,465.08234422472447,240.2458925410251,1340.324629881952
1754.3360192379935,929.1048851734308,719.4103601041364,375.20187539009765,271.4866600954049,1347.0766845987766
1633.7376241054153,888.6757950575084,614.6992666189722,421.03005589430376,259.9280023546788,1460.2735570801945
1757.059866859316,852.0280381638261,587.458812553104,498.8749909470283,291.50130078697083,1350.8368973047125
1623.6740843457483,881.3896611964474,636.87206007909,432.54653899823836,273.60256347483056,1331.4921185375038
1519.511789933548,954.4374309852093,619.3075154883685,414.78360106773084,272.88586137119876,1351.0693010644352
1537.2457562116838,994.2293152967304,616.8037796180737,444.0618681304595,222.24262899088396,1489.4905867323369
1704.8084946661381,977.1621764136095,624.2740237286268,512.0371901449066,265.27720703266846,1401.0434699501561
1725.9722501721483,875.5575289106863,682.2617425931817,395.0495325838192,248.9378639660618,1385.6599179714472
1609.568337489559,844.0191283355495,554.7644625869634,418.46070265081966,238.980363929235,1391.199560103916
1763.8592458777373,907.0443123455602,618.9452830724582,494.9229504953888,253.36030681065057,1503.3648267461217
1533.847993773104,811.5780317218574,562.9447548007385,505.731070306132,268.90423069222965,1340.0662618717406
1693.3920201352682,916.158385709239,622.2205058536899,446.8970632712915,260.0166318200842,1505.2406632752084
1578.8983800237543,892.6198706850665,563.2525395405562,412.8284189242007,232.4305239731588,1416.8397039137203
1634.816389219784,876.6981749065878,583.3053274557966,512.8753050542748,264.8491782718524,1387.1664494419722
1704.7398671316414,820.2648466366602,588.1964034304838,497.8332717524759,237.24824915848072,1600.0720398347426
1613.9586634716047,925.6800053284858,639.0326687737884,470.368409632867,254.33366237928573,1315.5488408161123
1661.5444455770175,873.3649580169044,636.7381777576966,425.6279295318774,243.9329986504573,1371.7051392346395
1800.629280921444,841.5041582144856,550.1713049421446,448.5291197748589,245.62267496528747,1301.40550086688
1642.310813047685,756.3868893359175,602.197364439994,445.18919756865506,265.3248595008102,1476.1969576428935
1783.5692112065142,898.6242547474682,571.616805810033,459.92553913846734,229.19612560368205,1535.1351146921343
1587.0293145342382,988.6125798334872,549.6598035729867,493.5300431439401,288.90390148553865,1533.5938225123712
1752.9804177915282,983.0629607273935,591.3193179830251,476.3825112341221,213.57827861411008,1497.9159002516803
1844.15686206579,877.1451871706864,587.6606884617672,417.67871769045723,238.04664633490285,1384.1903625763227
1452.835549987271,869.889396981911,697.0686594538209,491.2948935005861,257.4042377988348,1370.7807218008122
1620.3104744529523,923.4387128037512,617.3183930144279,459.39396420039463,261.6862833287062,1266.3064182004748
1757.707212718054,850.0807280405854,544.8952999698305,470.6119738757675,247.9904855885659,1562.8698828145434
1679.6954613957007,915.0895949909733,577.4090398331623,493.9962257783581,248.85218593996916,1437.5182462518774
1737.1145873371308,938.3040139192345,640.855331817176,416.6525925145935,258.21100170655234,1360.6434476104414
1639.601481328418,961.3466611942154,683.537710914797,448.9252326388061,245.3786104508464,1506.2445511189574
1708.65897874729,894.9922961760024,536.5606675104816,434.0563634592236,277.86362515869814,1322.1788386592
1684.432276460792,889.8163124911517,524.8030245944382,402.9642172390363,266.786982284632,1432.5297627378138
1816.7782061659807,856.1008706621719,674.8386070148713,460.4012993281476,267.4564870201127,1386.1896692567332
1725.4420843301214,858.655982298007,615.5845670948362,525.3466965475327,230.67686553259165,1451.094171190424
1733.7602662075203,888.6760554049237,565.2682907249454,394.79766766482743,248.41223151188595,1394.9141168651104
1658.8123033877532,918.3682753408089,621.3851634448974,449.0315816685159,243.99068102558593,1283.9257687111021
1651.2393775927505,945.6792313116624,494.5700904393249,469.2162880522432,229.88797248621069,1406.046109813603
1656.744181218038,859.8410524659828,600.1350202638864,453.69234604968545,257.20328367891534,1483.909131350029
1739.4452142378298,974.6344284479761,613.1128469137234,446.6061584245278,239.24708484440367,1397.6626875316813
1657.9015519179736,886.4438199478716,636.9708055815132,411.0235090966253,263.10807659700475,1462.009209727127
1728.9774856896413,898.9316352825782,559.4441619082985,456.9836022882049,228.59616874211338,1316.3576411460758
1907.540079864544,862.6394160426088,603.4274864561344,427.2970806895222,284.3808122568364,1397.8991365384118
1787.1124703431692,778.787986986353,562.9830149576165,384.3023488506434,232.07334682815878,1350.0391635929138
1667.3976467832158,944.2022698180525,610.2153502269726,485.8377666154119,254.38604674400872,1459.7584672083767
1820.1213922163945,936.8421948546217,564.186147105479,478.7515745952613,265.83718620776136,1402.5193249809597
